53.1	0.99
53.13	0.96
53.16	0.92
53.19	1.1
53.22	0.96
53.25	1.02
53.28	1.12
53.31	1.13
53.34	1.31
53.37	1.05
53.4	1.12
53.43	1.11
53.46	1.19
53.49	1.26
53.52	1.11
53.55	1.07
53.58	1.13
53.61	1.15
53.64	1.02
53.67	1.01
53.7	1.18
53.73	1.07
53.76	1.03
53.79	1.1
53.82	1
53.85	1.09
53.88	1.06
53.91	1.05
53.94	1.06
53.97	1.11
54	0.99
54.03	1.04
54.06	0.89
54.09	0.99
54.12	0.84
54.15	0.97
54.18	0.84
54.21	0.98
54.24	1.01
54.27	0.89
54.3	0.97
54.33	1.07
54.36	1.07
54.39	0.99
54.42	1.09
54.45	1.31
54.48	1.11
54.51	1.17
54.54	1.24
54.57	1.26
54.6	1.15
54.63	1.11
54.66	1.21
54.69	1.09
54.72	1.04
54.75	1.03
54.78	0.88
54.81	1.09
54.84	1.07
54.87	0.83
54.9	0.93
54.93	0.97
54.96	0.93
54.99	0.79
55.02	0.93
55.05	0.9
55.08	0.95
55.11	0.86
55.14	0.89
55.17	0.91
55.2	0.87
55.23	0.96
55.26	0.83
55.29	0.95
55.32	0.91
55.35	1.07
55.38	1.14
55.41	1.19
55.44	1.07
55.47	1.15
55.5	1.19
55.53	1.14
55.56	1.11
55.59	1.07
55.62	1.15
55.65	1.07
55.68	1.03
55.71	1.19
55.74	1.09
55.77	1.09
55.8	1.14
55.83	1.02
55.86	0.94
55.89	0.98
55.92	0.89
55.95	0.99
55.98	0.85
56.01	0.98
56.04	0.86
56.07	0.86
56.1	0.92
56.13	0.87
56.16	0.69
56.19	0.79
56.22	0.91
56.25	0.89
56.28	0.97
56.31	1.09
56.34	1.03
56.37	0.93
56.4	1.11
56.43	1.07
56.46	1.24
56.49	1.27
56.52	1.05
56.55	1.21
56.58	1.37
56.61	1.37
56.64	1.11
56.67	1.29
56.7	1.34
56.73	1.19
56.76	1.07
56.79	1.1
56.82	1.25
56.85	1.1
56.88	1.07
56.91	1
56.94	0.96
56.97	0.95
57	0.89
57.03	0.89
57.06	0.87
57.09	0.95
57.12	0.94
57.15	0.83
57.18	0.92
57.21	0.81
57.24	1
57.27	0.96
57.3	0.89
57.33	1.11
57.36	1.06
57.39	0.95
57.42	1.15
57.45	1.23
57.48	1.16
57.51	1.33
57.54	1.3
57.57	1.32
57.6	1.3
57.63	1.41
57.66	1.31
57.69	1.47
57.72	1.54
57.75	1.23
57.78	1.36
57.81	1.45
57.84	1.41
57.87	1.37
57.9	1.17
57.93	1.17
57.96	1.08
57.99	0.97
58.02	0.83
58.05	0.91
58.08	1.01
58.11	0.83
58.14	0.89
58.17	0.79
58.2	0.88
58.23	0.91
58.26	0.83
58.29	0.96
58.32	0.91
58.35	1.1
58.38	1.11
58.41	1.15
58.44	1.1
58.47	1.16
58.5	1.34
58.53	1.22
58.56	1.41
58.59	1.48
58.62	1.67
58.65	1.47
58.68	1.5
58.71	1.69
58.74	1.74
58.77	1.67
58.8	1.72
58.83	1.59
58.86	1.56
58.89	1.59
58.92	1.68
58.95	1.37
58.98	1.13
59.01	1.34
59.04	1.23
59.07	1.23
59.1	1.12
59.13	0.99
59.16	0.89
59.19	0.8
59.22	0.95
59.25	0.79
59.28	0.92
59.31	0.91
59.34	0.87
59.37	0.96
59.4	1.07
59.43	1.08
59.46	1.22
59.49	1.22
59.52	1.37
59.55	1.47
59.58	1.59
59.61	1.5
59.64	1.73
59.67	1.7
59.7	1.71
59.73	1.77
59.76	2.03
59.79	1.78
59.82	2.07
59.85	1.87
59.88	1.99
59.91	2.21
59.94	2.03
59.97	2
60	1.87
60.03	1.81
60.06	1.7
60.09	1.69
60.12	1.31
60.15	1.36
60.18	1.25
60.21	1.09
60.24	0.96
60.27	0.91
60.3	0.98
60.33	0.77
60.36	0.87
60.39	0.98
60.42	0.9
60.45	0.91
60.48	1.13
60.51	1.09
60.54	1.12
60.57	1.23
60.6	1.52
60.63	1.66
60.66	1.78
60.69	1.83
60.72	2.06
60.75	2.13
60.78	2.15
60.81	2.68
60.84	2.39
60.87	2.69
60.9	2.79
60.93	2.74
60.96	2.91
60.99	2.85
61.02	2.91
61.05	2.64
61.08	2.45
61.11	2.25
61.14	2.13
61.17	2.02
61.2	2.11
61.23	1.96
61.26	1.69
61.29	1.49
61.32	1.27
61.35	1.2
61.38	1.25
61.41	0.89
61.44	0.91
61.47	0.94
61.5	0.81
61.53	0.78
61.56	1.25
61.59	1.21
61.62	1.25
61.65	1.46
61.68	1.85
61.71	1.69
61.74	2.13
61.77	2.53
61.8	2.78
61.83	3.01
61.86	3.1
61.89	3.47
61.92	3.59
61.95	4.15
61.98	4
62.01	4.4
62.04	4.25
62.07	4.49
62.1	4.59
62.13	4.49
62.16	4.38
62.19	4.17
62.22	3.96
62.25	3.52
62.28	3.69
62.31	3.12
62.34	2.85
62.37	2.73
62.4	2.23
62.43	1.97
62.46	1.65
62.49	1.53
62.52	1.15
62.55	1.16
62.58	1.04
62.61	1.19
62.64	1.09
62.67	1.17
62.7	1.45
62.73	1.71
62.76	2.04
62.79	2.51
62.82	3.07
62.85	3.43
62.88	4.11
62.91	4.68
62.94	5.17
62.97	6.51
63	6.68
63.03	6.91
63.06	8.29
63.09	8.37
63.12	8.85
63.15	9.42
63.18	9.27
63.21	9.71
63.24	9.77
63.27	9.55
63.3	9.01
63.33	9.61
63.36	9.03
63.39	8.24
63.42	7.77
63.45	6.99
63.48	6.04
63.51	5.51
63.54	4.64
63.57	3.97
63.6	3.23
63.63	2.53
63.66	2.28
63.69	1.73
63.72	1.42
63.75	1.87
63.78	2.24
63.81	3.06
63.84	4.11
63.87	5.65
63.9	7.15
63.93	9.68
63.96	11.94
63.99	15.69
64.02	19.31
64.05	23.08
64.08	28.77
64.11	32.67
64.14	38.85
64.17	42.97
64.2	50.03
64.23	58.48
64.26	64.2
64.29	71.71
64.32	78.52
64.35	85.04
64.38	92.46
64.41	99.91
64.44	107.65
64.47	117.74
64.5	123.47
64.53	130.23
64.56	138.35
64.59	144.48
64.62	147.23
64.65	150.35
64.68	159.05
64.71	162.77
64.74	164.47
64.77	167.58
64.8	167.72
64.83	168.93
64.86	172.53
64.89	170.63
64.92	167.18
64.95	168.68
64.98	166.71
65.01	162.77
65.04	160.54
65.07	155.75
65.1	151.07
65.13	145.01
65.16	139.48
65.19	136.79
65.22	129.75
65.25	119.89
65.28	113.14
65.31	107.99
65.34	100.17
65.37	93.81
65.4	85.94
65.43	79.12
65.46	71.94
65.49	66.8
65.52	59.67
65.55	53.98
65.58	48.32
65.61	43.42
65.64	38.84
65.67	32.79
65.7	28.11
65.73	24.03
65.76	20.43
65.79	17.71
65.82	14.87
65.85	12.45
65.88	10.84
65.91	8.53
65.94	6.73
65.97	5.44
66	4.46
66.03	3.69
66.06	3.36
66.09	3.1
66.12	2.99
66.15	2.69
66.18	3.07
66.21	2.49
66.24	2.97
66.27	3.67
66.3	3.97
66.33	3.95
66.36	4.39
66.39	4.46
66.42	5.23
66.45	5.18
66.48	5.28
66.51	5.28
66.54	5.4
66.57	5.23
66.6	5.56
66.63	5.07
66.66	4.98
66.69	4.73
66.72	4.88
66.75	4.51
66.78	3.82
66.81	3.91
66.84	3.71
66.87	3.47
66.9	3.47
66.93	3.23
66.96	2.78
66.99	2.56
67.02	2.2
67.05	1.96
67.08	1.57
67.11	1.6
67.14	1.33
67.17	1.4
67.2	1.37
67.23	1.21
67.26	1.27
67.29	1.15
67.32	1.03
67.35	1.2
67.38	1.23
67.41	1.35
67.44	1.25
67.47	1.43
67.5	1.3
67.53	1.47
67.56	1.47
67.59	1.53
67.62	1.75
67.65	1.73
67.68	1.74
67.71	1.49
67.74	1.88
67.77	1.73
67.8	1.63
67.83	1.84
67.86	1.61
67.89	1.68
67.92	1.61
67.95	1.49
67.98	1.39
68.01	1.25
68.04	1.43
68.07	1.25
68.1	1.41
68.13	1.15
68.16	1.21
68.19	1.05
68.22	1.17
68.25	0.98
68.28	0.87
68.31	0.92
68.34	0.87
68.37	0.71
68.4	0.93
68.43	0.85
68.46	0.84
68.49	0.71
68.52	0.91
68.55	0.91
68.58	0.83
68.61	0.85
68.64	0.97
68.67	0.99
68.7	0.95
68.73	0.93
68.76	1.01
68.79	1.07
68.82	1.09
68.85	1.01
68.88	0.99
68.91	0.85
68.94	0.87
68.97	1.06
69	0.89
69.03	1.01
69.06	0.93
69.09	0.85
69.12	1.01
69.15	0.99
69.18	1.03
69.21	0.91
69.24	1.1
69.27	0.92
69.3	0.93
69.33	0.9
69.36	1.01
69.39	0.85
69.42	0.82
69.45	0.86
69.48	0.84
69.51	0.71
69.54	0.78
69.57	0.82
69.6	0.81
69.63	0.91
69.66	0.85
69.69	1
69.72	1
69.75	1
69.78	1
69.81	1
69.84	1
69.87	0.88
69.9	0.97
69.93	0.85
69.96	0.9
69.99	0.77
70.02	0.83
70.05	0.71
70.08	0.87
70.11	0.82
70.14	0.87
70.17	0.83
70.2	0.93
70.23	0.85
70.26	0.74
70.29	0.89
70.32	0.77
70.35	0.75
70.38	0.84
70.41	0.75
70.44	0.67
70.47	0.67
70.5	0.77
70.53	0.77
70.56	0.68
70.59	0.65
70.62	0.75
70.65	0.76
70.68	0.69
70.71	0.73
70.74	0.71
70.77	0.75
70.8	0.8
70.83	0.78
70.86	0.78
70.89	0.69
70.92	0.7
70.95	0.67
70.98	0.82
71.01	0.66
71.04	0.55
71.07	0.79
71.1	0.69
71.13	0.79
71.16	0.85
71.19	0.73
71.22	0.76
71.25	0.67
71.28	0.66
71.31	0.73
71.34	0.77
71.37	0.65
71.4	0.74
71.43	0.73
71.46	0.71
71.49	0.73
71.52	0.79
71.55	0.65
71.58	0.89
71.61	0.64
71.64	0.69
71.67	0.71
71.7	0.71
71.73	0.66
71.76	0.63
71.79	0.76
71.82	0.74
71.85	0.77
71.88	0.79
71.91	0.65
71.94	0.79
71.97	0.69
72	0.67
72.03	0.86
72.06	0.75
72.09	0.58
72.12	0.73
72.15	0.73
72.18	0.77
72.21	0.74
72.24	0.74
72.27	0.7
72.3	0.81
72.33	0.59
72.36	0.87
72.39	0.69
72.42	0.77
72.45	0.68
72.48	0.76
72.51	0.74
72.54	0.76
72.57	0.69
72.6	0.65
72.63	0.58
72.66	0.67
72.69	0.73
72.72	0.77
72.75	0.68
72.78	0.61
72.81	0.69
72.84	0.63
72.87	0.79
72.9	0.74
72.93	0.72
72.96	0.75
72.99	0.63
73.02	0.69
73.05	0.67
73.08	0.69
73.11	0.57
73.14	0.68
73.17	0.78
73.2	0.65
73.23	0.6
73.26	0.71
73.29	0.83
73.32	0.68
73.35	0.79
73.38	0.55
73.41	0.69
73.44	0.61
73.47	0.63
73.5	0.7
73.53	0.72
73.56	0.73
73.59	0.58
73.62	0.73
73.65	0.64
73.68	0.69
73.71	0.78
73.74	0.73
73.77	0.75
73.8	0.66
73.83	0.72
73.86	0.64
73.89	0.64
73.92	0.81
73.95	0.69
73.98	0.59
74.01	0.73
74.04	0.68
74.07	0.64
74.1	0.72
74.13	0.65
74.16	0.67
74.19	0.69
74.22	0.58
74.25	0.7
74.28	0.65
74.31	0.83
74.34	0.78
74.37	0.77
74.4	0.63
74.43	0.73
74.46	0.67
74.49	0.66
74.52	0.7
74.55	0.73
74.58	0.72
74.61	0.67
74.64	0.68
74.67	0.6
74.7	0.71
74.73	0.57
74.76	0.73
74.79	0.67
74.82	0.79
74.85	0.71
74.88	0.6
74.91	0.61
74.94	0.62
74.97	0.58
75	0.59
75.03	0.73
75.06	0.79
75.09	0.57
75.12	0.54
75.15	0.75
75.18	0.72
75.21	0.77
75.24	0.69
75.27	0.83
75.3	0.63
75.33	0.73
75.36	0.73
75.39	0.61
75.42	0.67
75.45	0.6
75.48	0.67
75.51	0.67
75.54	0.71
75.57	0.67
75.6	0.76
75.63	0.72
75.66	0.71
75.69	0.53
75.72	0.72
75.75	0.84
75.78	0.77
75.81	0.67
75.84	0.66
75.87	0.69
75.9	0.67
75.93	0.78
75.96	0.81
75.99	0.73
76.02	0.76
