63.47	28
63.49	34
63.51	28
63.53	22
63.55	46
63.57	30
63.59	32
63.61	42
63.63	24
63.65	26
63.67	26
63.69	30
63.71	30
63.73	28
63.75	30
63.77	28
63.79	22
63.81	32
63.83	26
63.85	30
63.87	30
63.89	26
63.91	26
63.93	38
63.95	30
63.97	28
63.99	28
64.01	34
64.03	32
64.05	28
64.07	34
64.09	40
64.11	24
64.13	36
64.15	30
64.17	28
64.19	22
64.21	32
64.23	30
64.25	32
64.27	32
64.29	28
64.31	26
64.33	32
64.35	30
64.37	34
64.39	32
64.41	28
64.43	32
64.45	32
64.47	32
64.49	34
64.51	30
64.53	34
64.55	28
64.57	32
64.59	28
64.61	30
64.63	28
64.65	30
64.67	26
64.69	40
64.71	26
64.73	32
64.75	26
64.77	26
64.79	38
64.81	30
64.83	32
64.85	28
64.87	32
64.89	32
64.91	32
64.93	28
64.95	30
64.97	26
64.99	32
