0	5958292.93648
0.01	6531797.66893
0.02	6594902.39108
0.03	5801253.59696
0.04	4078161.76945
0.05	2329478.84088
0.06	1160023.01837
0.07	545918.90443
0.08	337498.00215
0.09	296630.59928
0.1	302697.49904
0.11	318527.97658
0.12	338873.76374
0.13	359476.77401
0.14	381265.55731
0.15	404442.83602
0.16	427362.38227
0.17	453295.76833
0.18	478006.30047
0.19	503592.00239
0.2	529734.12117
0.21	555171.90707
0.22	580465.34242
0.23	604468.99492
0.24	632976.14006
0.25	656908.78879
0.26	683873.20654
0.27	708764.96637
0.28	735137.10882
0.29	759703.08668
0.3	786629.50672
0.31	811538.58453
0.32	834847.27623
0.33	859911.80849
0.34	887062.13997
0.35	910259.89465
0.36	936428.60165
0.37	959865.24274
0.38	984492.0373
0.39	1008962.46059
0.4	1032961.2233
0.41	1057643.43544
0.42	1082722.02583
0.43	1105926.60584
0.44	1129606.10629
0.45	1153813.09237
0.46	1177892.74029
0.47	1201418.61997
0.48	1224890.61014
0.49	1246599.52694
0.5	1270871.6083
0.51	1291655.94812
0.52	1314853.29533
0.53	1334628.20001
0.54	1356436.0331
0.55	1376215.52196
0.56	1398380.81876
0.57	1416277.74011
0.58	1433723.88434
0.59	1453266.32046
0.6	1471885.60578
0.61	1491415.81744
0.62	1510586.12049
0.63	1529462.62891
0.64	1547459.99461
0.65	1567148.41121
0.66	1583196.1786
0.67	1601064.77994
0.68	1618467.62919
0.69	1632370.3087
0.7	1647593.12849
0.71	1665547.70857
0.72	1679544.21084
0.73	1695567.73304
0.74	1708858.78185
0.75	1720439.01689
0.76	1731743.48838
0.77	1742916.64876
0.78	1755299.62361
0.79	1765742.67786
0.8	1775060.06268
0.81	1783177.20885
0.82	1786470.5814
0.83	1793878.30116
0.84	1799061.8815
0.85	1800428.16913
0.86	1804889.38551
0.87	1805856.84999
0.88	1805350.55342
0.89	1804780.38403
0.9	1799948.86826
0.91	1795039.52339
0.92	1787564.77283
0.93	1780312.2019
0.94	1769583.91015
0.95	1756261.28147
0.96	1741799.63833
0.97	1722843.36527
0.98	1703164.2189
0.99	1683118.74607
1	1657767.75387
1	1657767.75387
1.01	1634051.98306
1.02	1603797.03581
1.03	1571528.66952
1.04	1537227.68952
1.05	1500936.08226
1.06	1459586.17452
1.07	1416721.22855
1.08	1368982.44
1.09	1323188.98984
1.1	1270740.94113
1.11	1218791.44597
1.12	1163184.45532
1.13	1107569.87419
1.14	1048104.9871
1.15	989909.80403
1.16	928709.63274
1.17	867672.07258
1.18	805410.75774
1.19	744891.88065
1.2	682381.90887
1.21	624522.76984
1.22	565190.42661
1.23	509447.05113
1.24	453658.46806
1.25	402161.01823
1.26	352037.35452
1.27	307175.81661
1.28	264552.75
1.29	225577.75935
1.3	189798.60629
1.31	157323.88452
1.32	128787.98371
1.33	104232.24
1.34	82182.32129
1.35	63973.2179
1.36	48972.72484
1.37	36769.32
1.38	27358.08532
1.39	20612.87855
1.4	16024.53774
1.41	13606.01855
1.42	12901.84113
1.43	13930.33645
1.44	16367.09516
1.45	19914.94016
1.46	24408.20177
1.47	29757.31839
1.48	35932.97468
1.49	42299.74452
1.5	49081.86726
1.51	56096.72419
1.52	63179.79387
1.53	70024.23581
1.54	77166.22065
1.55	83564.94774
1.56	90025.46565
1.57	95849.9579
1.58	101607.03
1.59	106588.9379
1.6	111289.46952
1.61	115359.99097
1.62	119109.14129
1.63	121833.44419
1.64	124376.52048
1.65	126216.07984
1.66	127580.54806
1.67	128103.82403
1.68	128472.76016
1.69	128034.74758
1.7	127234.94226
1.71	125805.59419
1.72	123753.27774
1.73	121722.27968
1.74	118851.63387
1.75	115993.76081
1.76	112500.58355
1.77	108896.77016
1.78	104743.89145
1.79	100583.30032
1.8	96223.27355
1.81	91520.47597
1.82	86682.98032
1.83	82021.82371
1.84	76899.10065
1.85	72000.20032
1.86	66926.20065
1.87	62096.7629
1.88	56990.31823
1.89	52439.97048
1.9	47661.705
1.91	43244.00274
1.92	38841.63387
1.93	34701.25355
1.94	30698.17258
1.95	27003.86274
1.96	23451.92274
1.97	20161.87984
1.98	17134.03887
1.99	14413.61758
2	11957.48129
2.01	9730.38048
2.02	7800.73113
2.03	6199.73855
2.04	4698.20468
2.05	3605.13435
2.06	2716.15355
2.07	2083.97903
2.08	1695.96
2.09	1520.17984
2.1	1560.825
2.11	1805.77306
2.12	2252.3821
2.13	2823.18242
2.14	3585.20806
2.15	4453.09403
2.16	5486.8529
2.17	6571.18452
2.18	7778.63032
2.19	9042.92855
2.2	10332.72145
2.21	11723.61919
2.22	13131.51677
2.23	14549.3521
2.24	15929.11306
2.25	17323.53677
2.26	18693.06532
2.27	20066.59742
2.28	21309.22161
2.29	22466.34871
2.3	23609.63613
2.31	24658.03742
2.32	25632.33242
2.33	26600.13435
2.34	27333.70839
2.35	27942.21726
2.36	28573.02
2.37	29049.20855
2.38	29527.19565
2.39	29770.63984
2.4	29975.23742
2.41	30017.93516
2.42	30048.2971
2.43	29849.82677
2.44	29620.15113
2.45	29273.91532
2.46	28906.34081
2.47	28414.06694
2.48	27857.62452
2.49	27161.84032
2.5	26452.3079
2.51	25680.38516
2.52	24882.28694
2.53	23947.68194
2.54	23022.82161
2.55	22093.87645
2.56	21079.73903
2.57	20065.5
2.58	18998.95065
2.59	18042.95613
2.6	16921.36306
2.61	15845.81081
2.62	14772.66677
2.63	13785.20274
2.64	12705.41323
2.65	11709.24097
2.66	10743.58306
2.67	9856.01468
2.68	8881.28274
2.69	8010.9479
2.7	7181.77645
2.71	6343.81548
2.72	5601.21823
2.73	4900.69887
2.74	4248.05952
2.75	3615.30581
2.76	3032.43387
2.77	2526.39145
2.78	2080.0771
2.79	1656.07694
2.8	1284.84435
2.81	986.87468
2.82	736.39887
2.83	526.8629
2.84	370.37903
2.85	250.6079
2.86	186.18532
2.87	161.51371
2.88	179.64145
2.89	223.90403
2.9	322.29581
2.91	443.45903
2.92	609.99242
2.93	796.47242
2.94	994.6379
2.95	1225.24839
2.96	1482.00387
2.97	1769.01968
2.98	2046.16887
2.99	2366.02597
3	2674.4821
3.01	2978.46726
3.02	3313.39355
3.03	3626.19871
3.04	3974.33468
3.05	4285.10758
3.06	4607.69806
3.07	4902.77177
3.08	5205.10065
3.09	5513.50597
3.1	5757.76306
3.11	6031.25419
3.12	6278.83403
3.13	6493.95871
3.14	6698.42419
3.15	6891.14323
3.16	7071.00823
3.17	7233.33484
3.18	7329.66387
3.19	7460.98839
3.2	7575.91258
3.21	7601.19387
3.22	7605.42097
3.23	7653.52452
3.24	7637.24613
3.25	7589.06129
3.26	7582.22274
3.27	7449.46548
3.28	7393.68
3.29	7249.24742
3.3	7130.13677
3.31	6988.39694
3.32	6843.89323
3.33	6653.86694
3.34	6505.30887
3.35	6225.48726
3.36	6030.19742
3.37	5800.56242
3.38	5562.60532
3.39	5330.39952
3.4	5074.19274
3.41	4846.96597
3.42	4571.38161
3.43	4316.47548
3.44	4065.11565
3.45	3793.23
3.46	3534.53371
3.47	3309.35952
3.48	3055.44919
3.49	2802.89032
3.5	2563.47
3.51	2348.38597
3.52	2113.53823
3.53	1909.60113
3.54	1730.64048
3.55	1535.625
3.56	1364.19387
3.57	1197.64016
3.58	1023.73984
3.59	887.24323
3.6	756.96532
3.61	649.86532
3.62	548.64871
3.63	455.44935
3.64	378.87387
3.65	317.62161
3.66	258.45242
3.67	216.62855
3.68	194.355
3.69	176.715
3.7	171.30919
3.71	176.87758
3.72	180.61694
3.73	211.91371
3.74	243.08855
3.75	280.14677
3.76	331.35968
3.77	379.89
3.78	436.67129
3.79	511.82419
3.8	580.75839
3.81	646.16661
3.82	738.63435
3.83	804.52016
3.84	895.73806
3.85	985.04565
3.86	1049.88484
3.87	1139.31435
3.88	1224.23226
3.89	1303.82565
3.9	1391.87323
3.91	1465.58323
3.92	1532.73919
3.93	1600.99258
3.94	1675.92194
3.95	1744.82565
3.96	1803.78145
3.97	1847.03806
3.98	1906.95919
3.99	1946.5171
4	1977.78339
4.01	2025.48048
4.02	2045.72177
4.03	2060.81129
4.04	2081.3371
4.05	2111.54661
4.06	2119.02532
4.07	2119.10661
4.08	2119.43177
4.09	2106.30339
4.1	2094.31306
4.11	2065.64806
4.12	2037.79597
4.13	2030.31726
4.14	1983.35177
4.15	1960.99694
4.16	1917.45581
4.17	1867.88903
4.18	1826.8679
4.19	1774.05968
4.2	1722.67403
4.21	1668.36194
4.22	1614.97452
4.23	1550.58242
4.24	1488.42581
4.25	1444.80339
4.26	1386.91452
4.27	1317.27919
4.28	1254.55355
4.29	1206.37887
4.3	1141.75306
4.31	1068.58161
4.32	1005.32758
4.33	951.31016
4.34	878.70774
4.35	824.24323
4.36	769.56532
4.37	721.31952
4.38	665.96081
4.39	628.20145
4.4	575.31194
4.41	531.37452
4.42	485.81129
4.43	447.97065
4.44	411.02419
4.45	367.69645
4.46	342.37452
4.47	315.99581
4.48	290.83645
4.49	262.55758
4.5	237.60145
4.51	228.41565
4.52	208.86532
4.53	198.54145
4.54	190.61565
4.55	180.90145
4.56	175.69887
4.57	172.935
4.58	176.38984
4.59	178.50339
4.6	182.89306
4.61	186.91694
4.62	199.67952
4.63	210.2879
4.64	225.48919
4.65	230.61048
4.66	249.87629
4.67	263.73629
4.68	283.3171
4.69	304.81839
4.7	323.79968
4.71	349.48742
4.72	360.13645
4.73	384.64548
4.74	415.04806
4.75	430.12742
4.76	454.10806
4.77	480.69
4.78	492.03
4.79	516.37645
4.8	522.96097
4.81	554.54226
4.82	573.84871
4.83	592.34226
4.84	608.36661
4.85	616.73952
4.86	633.52597
4.87	641.81758
4.88	658.44145
4.89	671.61048
4.9	686.24274
4.91	677.17887
4.92	683.6821
4.93	677.91048
4.94	685.06403
4.95	684.37306
4.96	682.01565
4.97	689.20984
4.98	685.42984
4.99	678.31694
5	665.595
5.01	652.58855
5.02	643.80919
5.03	626.45371
5.04	615.6421
5.05	603.19452
5.06	588.84677
5.07	573.52355
5.08	558.97258
5.09	540.47903
5.1	524.66806
5.11	506.74355
5.12	494.67194
5.13	468.13065
5.14	444.02806
5.15	430.81839
5.16	413.0971
5.17	401.47258
5.18	364.03839
5.19	363.10355
5.2	326.19774
5.21	311.07774
5.22	297.42097
5.23	282.13839
5.24	259.34661
5.25	257.31435
5.26	233.33371
5.27	216.87242
5.28	206.46726
5.29	199.27306
5.3	183.34016
5.31	174.60145
5.32	163.91177
5.33	158.05887
5.34	147.45048
5.35	137.77694
5.36	138.67113
5.37	128.71306
5.38	125.54274
5.39	128.18468
5.4	125.82726
5.41	125.42081
5.42	125.46145
5.43	127.45306
5.44	123.3479
5.45	130.21694
5.46	129.81048
5.47	132.33048
5.48	137.04532
5.49	141.27242
5.5	142.57306
5.51	150.37694
